 &plot nbnd=  55, nks=   901 /
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.462   -9.720   -9.572   -9.490   -8.245   -8.245    0.564    0.866
    2.030    3.695    3.695    4.386    4.783    4.783    5.192    5.244    5.244    6.223
    6.223    6.364    6.516    6.637    6.637    7.787    8.465    9.129    9.129   12.626
   12.626   13.283   13.454   13.734   13.976
            0.000000  0.000000  0.075399
  -66.680  -66.679  -31.057  -31.051  -30.994  -30.994  -30.915  -30.915  -20.838  -20.837
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.460   -9.714   -9.572   -9.487   -8.245   -8.245    0.564    0.866
    2.030    3.678    3.678    4.368    4.780    4.780    5.165    5.254    5.254    6.223
    6.223    6.350    6.515    6.637    6.637    7.787    8.465    9.147    9.147   12.628
   12.628   13.309   13.454   13.734   13.988
            0.000000  0.000000  0.082254
  -66.680  -66.679  -31.057  -31.052  -30.994  -30.994  -30.915  -30.915  -20.838  -20.837
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.457   -9.708   -9.572   -9.483   -8.245   -8.245    0.564    0.866
    2.031    3.660    3.660    4.348    4.777    4.777    5.136    5.265    5.265    6.223
    6.223    6.334    6.513    6.637    6.637    7.787    8.465    9.166    9.166   12.631
   12.631   13.338   13.454   13.734   14.001
            0.000000  0.000000  0.089108
  -66.680  -66.679  -31.058  -31.052  -30.994  -30.994  -30.915  -30.915  -20.838  -20.837
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.454   -9.701   -9.572   -9.479   -8.245   -8.245    0.564    0.866
    2.032    3.641    3.641    4.326    4.774    4.774    5.104    5.276    5.276    6.223
    6.223    6.318    6.512    6.637    6.637    7.788    8.466    9.187    9.187   12.635
   12.635   13.368   13.454   13.734   14.015
            0.000000  0.000000  0.095962
  -66.680  -66.679  -31.058  -31.052  -30.994  -30.994  -30.915  -30.915  -20.838  -20.837
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.451   -9.694   -9.572   -9.475   -8.245   -8.245    0.564    0.866
    2.032    3.621    3.621    4.303    4.770    4.770    5.070    5.286    5.286    6.225
    6.225    6.301    6.510    6.637    6.637    7.788    8.466    9.209    9.209   12.638
   12.638   13.399   13.454   13.734   14.031
            0.000000  0.000000  0.102817
  -66.680  -66.679  -31.058  -31.053  -30.994  -30.994  -30.915  -30.915  -20.838  -20.837
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.448   -9.686   -9.572   -9.470   -8.244   -8.244    0.564    0.866
    2.033    3.600    3.600    4.278    4.767    4.767    5.034    5.296    5.296    6.227
    6.227    6.284    6.508    6.638    6.638    7.788    8.466    9.233    9.233   12.642
   12.642   13.432   13.454   13.734   14.048
            0.000000  0.000000  0.109671
  -66.680  -66.679  -31.059  -31.053  -30.994  -30.994  -30.915  -30.915  -20.838  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.444   -9.678   -9.571   -9.465   -8.244   -8.244    0.564    0.866
    2.034    3.578    3.578    4.251    4.763    4.763    4.996    5.305    5.305    6.229
    6.229    6.265    6.506    6.638    6.638    7.788    8.466    9.258    9.258   12.646
   12.646   13.454   13.466   13.734   14.067
            0.000000  0.000000  0.116526
  -66.680  -66.679  -31.059  -31.054  -30.994  -30.994  -30.915  -30.915  -20.838  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.440   -9.669   -9.571   -9.460   -8.244   -8.244    0.564    0.866
    2.034    3.556    3.556    4.223    4.759    4.759    4.956    5.314    5.314    6.233
    6.233    6.247    6.504    6.638    6.638    7.788    8.466    9.284    9.284   12.650
   12.650   13.454   13.502   13.734   14.087
            0.000000  0.000000  0.123380
  -66.680  -66.679  -31.060  -31.054  -30.994  -30.994  -30.915  -30.915  -20.838  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.437   -9.659   -9.571   -9.454   -8.244   -8.244    0.564    0.866
    2.035    3.532    3.532    4.193    4.755    4.755    4.914    5.322    5.322    6.227
    6.238    6.238    6.501    6.638    6.638    7.788    8.467    9.311    9.311   12.655
   12.655   13.454   13.538   13.734   14.109
            0.000000  0.000000  0.130235
  -66.680  -66.679  -31.060  -31.055  -30.994  -30.994  -30.915  -30.915  -20.838  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.433   -9.650   -9.571   -9.448   -8.243   -8.243    0.564    0.866
    2.036    3.508    3.508    4.161    4.751    4.751    4.870    5.329    5.329    6.208
    6.244    6.244    6.499    6.638    6.638    7.788    8.467    9.340    9.340   12.660
   12.660   13.454   13.575   13.734   14.133
            0.000000  0.000000  0.137089
  -66.680  -66.679  -31.061  -31.055  -30.994  -30.994  -30.915  -30.915  -20.838  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.428   -9.639   -9.571   -9.442   -8.243   -8.243    0.564    0.866
    2.037    3.484    3.484    4.127    4.747    4.747    4.825    5.335    5.335    6.188
    6.252    6.252    6.496    6.638    6.638    7.788    8.467    9.369    9.369   12.665
   12.665   13.454   13.612   13.734   14.159
            0.000000  0.000000  0.143944
  -66.680  -66.679  -31.062  -31.056  -30.994  -30.994  -30.915  -30.915  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.424   -9.629   -9.570   -9.436   -8.243   -8.243    0.564    0.866
    2.038    3.459    3.459    4.093    4.743    4.743    4.777    5.340    5.340    6.168
    6.260    6.260    6.493    6.638    6.638    7.788    8.467    9.400    9.400   12.670
   12.670   13.454   13.649   13.734   14.187
            0.000000  0.000000  0.150798
  -66.680  -66.679  -31.062  -31.057  -30.994  -30.994  -30.915  -30.915  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.419   -9.617   -9.570   -9.429   -8.243   -8.243    0.564    0.866
    2.039    3.434    3.434    4.056    4.728    4.739    4.739    5.343    5.343    6.148
    6.270    6.270    6.491    6.638    6.638    7.788    8.468    9.432    9.432   12.676
   12.676   13.454   13.687   13.734   14.217
            0.000000  0.000000  0.157653
  -66.680  -66.679  -31.063  -31.057  -30.993  -30.993  -30.915  -30.915  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.415   -9.605   -9.570   -9.421   -8.242   -8.242    0.564    0.866
    2.040    3.409    3.409    4.018    4.677    4.734    4.734    5.346    5.346    6.128
    6.281    6.281    6.488    6.638    6.638    7.788    8.468    9.464    9.464   12.682
   12.682   13.454   13.724   13.734   14.249
            0.000000  0.000000  0.164507
  -66.680  -66.679  -31.063  -31.058  -30.993  -30.993  -30.915  -30.915  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.410   -9.593   -9.570   -9.414   -8.242   -8.242    0.564    0.866
    2.041    3.383    3.383    3.979    4.625    4.730    4.730    5.347    5.347    6.107
    6.294    6.294    6.485    6.638    6.638    7.788    8.468    9.498    9.498   12.689
   12.689   13.454   13.733   13.761   14.283
            0.000000  0.000000  0.171362
  -66.680  -66.679  -31.064  -31.059  -30.993  -30.993  -30.915  -30.915  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.405   -9.581   -9.570   -9.406   -8.242   -8.242    0.564    0.866
    2.042    3.357    3.357    3.938    4.572    4.725    4.725    5.347    5.347    6.087
    6.308    6.308    6.482    6.638    6.638    7.789    8.469    9.532    9.532   12.695
   12.695   13.454   13.733   13.798   14.320
            0.000000  0.000000  0.178216
  -66.680  -66.679  -31.065  -31.059  -30.993  -30.993  -30.914  -30.914  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.400   -9.569   -9.568   -9.397   -8.241   -8.241    0.564    0.866
    2.043    3.330    3.330    3.895    4.517    4.720    4.720    5.346    5.346    6.067
    6.323    6.323    6.479    6.638    6.638    7.789    8.469    9.567    9.567   12.702
   12.702   13.454   13.733   13.834   14.359
            0.000000  0.000000  0.185071
  -66.680  -66.679  -31.066  -31.060  -30.993  -30.993  -30.914  -30.914  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.395   -9.569   -9.554   -9.388   -8.241   -8.241    0.564    0.866
    2.044    3.304    3.304    3.852    4.461    4.715    4.715    5.345    5.345    6.047
    6.339    6.339    6.475    6.638    6.638    7.789    8.469    9.603    9.603   12.709
   12.709   13.454   13.733   13.869   14.400
            0.000000  0.000000  0.191925
  -66.680  -66.679  -31.066  -31.061  -30.993  -30.993  -30.914  -30.914  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.390   -9.569   -9.540   -9.379   -8.241   -8.241    0.565    0.866
    2.046    3.277    3.277    3.807    4.403    4.709    4.709    5.342    5.342    6.027
    6.357    6.357    6.472    6.638    6.638    7.789    8.470    9.640    9.640   12.717
   12.717   13.454   13.733   13.904   14.443
            0.000000  0.000000  0.198779
  -66.680  -66.679  -31.067  -31.061  -30.993  -30.993  -30.914  -30.914  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.385   -9.569   -9.526   -9.370   -8.240   -8.240    0.565    0.866
    2.047    3.251    3.251    3.761    4.345    4.704    4.704    5.338    5.338    6.008
    6.375    6.375    6.468    6.639    6.639    7.789    8.470    9.677    9.677   12.725
   12.725   13.454   13.733   13.938   14.488
            0.000000  0.000000  0.205634
  -66.680  -66.679  -31.068  -31.062  -30.993  -30.993  -30.914  -30.914  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.380   -9.568   -9.511   -9.360   -8.240   -8.240    0.565    0.866
    2.048    3.224    3.224    3.714    4.286    4.698    4.698    5.333    5.333    5.988
    6.395    6.395    6.465    6.639    6.639    7.789    8.470    9.715    9.715   12.733
   12.733   13.454   13.733   13.972   14.534
            0.000000  0.000000  0.212488
  -66.680  -66.679  -31.069  -31.063  -30.993  -30.993  -30.914  -30.914  -20.839  -20.838
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.375   -9.568   -9.496   -9.350   -8.240   -8.240    0.565    0.865
    2.049    3.197    3.197    3.665    4.225    4.692    4.692    5.327    5.327    5.969
    6.415    6.415    6.461    6.639    6.639    7.789    8.471    9.753    9.753   12.741
   12.741   13.454   13.733   14.005   14.583
            0.000000  0.000000  0.219343
  -66.680  -66.679  -31.069  -31.064  -30.993  -30.993  -30.914  -30.914  -20.839  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.369   -9.568   -9.480   -9.339   -8.239   -8.239    0.565    0.865
    2.051    3.170    3.170    3.616    4.164    4.685    4.685    5.321    5.321    5.950
    6.437    6.437    6.458    6.639    6.639    7.789    8.471    9.792    9.792   12.750
   12.750   13.454   13.733   14.038   14.633
            0.000000  0.000000  0.226197
  -66.680  -66.679  -31.070  -31.065  -30.993  -30.993  -30.914  -30.914  -20.839  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.364   -9.568   -9.464   -9.328   -8.239   -8.239    0.565    0.865
    2.052    3.144    3.144    3.566    4.102    4.679    4.679    5.314    5.314    5.931
    6.454    6.459    6.459    6.639    6.639    7.790    8.471    9.832    9.832   12.759
   12.759   13.454   13.733   14.070   14.684
            0.000000  0.000000  0.233052
  -66.680  -66.679  -31.071  -31.065  -30.993  -30.993  -30.914  -30.914  -20.839  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.359   -9.567   -9.448   -9.317   -8.239   -8.239    0.565    0.865
    2.053    3.117    3.117    3.515    4.040    4.672    4.672    5.307    5.307    5.913
    6.450    6.481    6.481    6.640    6.640    7.790    8.472    9.872    9.872   12.769
   12.769   13.454   13.733   14.102   14.736
            0.000000  0.000000  0.239906
  -66.680  -66.679  -31.072  -31.066  -30.993  -30.993  -30.914  -30.914  -20.839  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.353   -9.567   -9.431   -9.305   -8.238   -8.238    0.565    0.865
    2.055    3.090    3.090    3.463    3.976    4.665    4.665    5.300    5.300    5.895
    6.446    6.505    6.505    6.640    6.640    7.790    8.472    9.912    9.912   12.778
   12.778   13.454   13.733   14.134   14.790
            0.000000  0.000000  0.246761
  -66.680  -66.679  -31.073  -31.067  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.348   -9.567   -9.414   -9.293   -8.238   -8.238    0.565    0.865
    2.056    3.064    3.064    3.410    3.913    4.658    4.658    5.292    5.292    5.877
    6.442    6.528    6.528    6.640    6.640    7.790    8.473    9.953    9.953   12.788
   12.788   13.454   13.733   14.165   14.844
            0.000000  0.000000  0.253615
  -66.680  -66.679  -31.074  -31.068  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.342   -9.566   -9.397   -9.280   -8.237   -8.237    0.565    0.865
    2.057    3.038    3.038    3.356    3.848    4.650    4.650    5.283    5.283    5.859
    6.438    6.552    6.552    6.641    6.641    7.790    8.473    9.994    9.994   12.799
   12.799   13.454   13.733   14.197   14.899
            0.000000  0.000000  0.260470
  -66.680  -66.679  -31.075  -31.069  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.337   -9.566   -9.379   -9.267   -8.237   -8.237    0.565    0.865
    2.059    3.011    3.011    3.302    3.784    4.642    4.642    5.275    5.275    5.842
    6.434    6.576    6.576    6.641    6.641    7.790    8.473   10.035   10.035   12.809
   12.809   13.454   13.733   14.228   14.954
            0.000000  0.000000  0.267324
  -66.680  -66.679  -31.076  -31.070  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.332   -9.566   -9.361   -9.254   -8.237   -8.237    0.565    0.865
    2.060    2.985    2.985    3.247    3.719    4.634    4.634    5.266    5.266    5.825
    6.430    6.600    6.600    6.643    6.643    7.790    8.474   10.076   10.076   12.820
   12.820   13.454   13.733   14.259   15.009
            0.000000  0.000000  0.274179
  -66.680  -66.679  -31.076  -31.071  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.828  -20.828  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.327   -9.565   -9.343   -9.241   -8.236   -8.236    0.565    0.865
    2.062    2.960    2.960    3.192    3.653    4.626    4.626    5.258    5.258    5.808
    6.426    6.621    6.621    6.647    6.647    7.791    8.474   10.118   10.118   12.831
   12.831   13.454   13.733   14.291   15.065
            0.000000  0.000000  0.281033
  -66.680  -66.679  -31.077  -31.072  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.321   -9.565   -9.324   -9.227   -8.236   -8.236    0.566    0.864
    2.063    2.934    2.934    3.136    3.588    4.617    4.617    5.249    5.249    5.792
    6.422    6.633    6.633    6.661    6.661    7.791    8.475   10.160   10.160   12.843
   12.843   13.454   13.733   14.322   15.121
            0.000000  0.000000  0.287887
  -66.680  -66.679  -31.078  -31.073  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.316   -9.565   -9.306   -9.213   -8.235   -8.235    0.566    0.864
    2.065    2.909    2.909    3.080    3.522    4.608    4.608    5.240    5.240    5.776
    6.418    6.637    6.637    6.683    6.683    7.791    8.475   10.202   10.202   12.854
   12.854   13.454   13.733   14.354   15.177
            0.000000  0.000000  0.294742
  -66.680  -66.679  -31.079  -31.073  -30.993  -30.993  -30.914  -30.914  -20.840  -20.839
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.311   -9.565   -9.287   -9.198   -8.235   -8.235    0.566    0.864
    2.066    2.883    2.883    3.024    3.456    4.599    4.599    5.232    5.232    5.760
    6.413    6.638    6.638    6.708    6.708    7.791    8.476   10.244   10.244   12.866
   12.866   13.454   13.733   14.386   15.233
            0.000000  0.000000  0.301596
  -66.680  -66.679  -31.080  -31.074  -30.993  -30.993  -30.914  -30.914  -20.840  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.306   -9.564   -9.268   -9.183   -8.235   -8.235    0.566    0.864
    2.068    2.859    2.859    2.967    3.391    4.589    4.589    5.223    5.223    5.745
    6.409    6.639    6.639    6.733    6.733    7.791    8.476   10.287   10.287   12.879
   12.879   13.454   13.733   14.418   15.288
            0.000000  0.000000  0.308451
  -66.680  -66.679  -31.081  -31.075  -30.992  -30.992  -30.914  -30.914  -20.840  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.301   -9.564   -9.248   -9.168   -8.234   -8.234    0.566    0.864
    2.070    2.834    2.834    2.910    3.325    4.579    4.579    5.215    5.215    5.729
    6.405    6.639    6.639    6.758    6.758    7.791    8.477   10.329   10.329   12.891
   12.891   13.454   13.733   14.450   15.343
            0.000000  0.000000  0.315305
  -66.680  -66.679  -31.082  -31.076  -30.992  -30.992  -30.914  -30.914  -20.840  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.296   -9.564   -9.229   -9.152   -8.234   -8.234    0.566    0.863
    2.071    2.810    2.810    2.853    3.259    4.569    4.569    5.207    5.207    5.714
    6.400    6.640    6.640    6.783    6.783    7.791    8.477   10.371   10.371   12.904
   12.904   13.454   13.733   14.482   15.398
            0.000000  0.000000  0.322160
  -66.680  -66.679  -31.083  -31.077  -30.992  -30.992  -30.914  -30.914  -20.840  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.291   -9.563   -9.209   -9.136   -8.233   -8.233    0.566    0.863
    2.073    2.786    2.786    2.796    3.194    4.559    4.559    5.199    5.199    5.700
    6.396    6.640    6.640    6.809    6.809    7.792    8.477   10.413   10.413   12.917
   12.917   13.454   13.733   14.515   15.452
            0.000000  0.000000  0.329014
  -66.680  -66.679  -31.084  -31.078  -30.992  -30.992  -30.914  -30.914  -20.841  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.286   -9.563   -9.190   -9.120   -8.233   -8.233    0.566    0.863
    2.074    2.739    2.762    2.762    3.128    4.549    4.549    5.191    5.191    5.685
    6.392    6.640    6.640    6.834    6.834    7.792    8.478   10.456   10.456   12.931
   12.931   13.454   13.733   14.547   15.506
            0.000000  0.000000  0.335869
  -66.680  -66.679  -31.085  -31.079  -30.992  -30.992  -30.914  -30.914  -20.841  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.281   -9.563   -9.170   -9.104   -8.232   -8.232    0.566    0.862
    2.076    2.682    2.738    2.738    3.063    4.538    4.538    5.183    5.183    5.671
    6.388    6.640    6.640    6.859    6.859    7.792    8.478   10.498   10.498   12.944
   12.944   13.454   13.733   14.580   15.559
            0.000000  0.000000  0.342723
  -66.680  -66.679  -31.086  -31.080  -30.992  -30.992  -30.913  -30.913  -20.841  -20.840
  -20.831  -20.831  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.277   -9.562   -9.150   -9.087   -8.232   -8.232    0.566    0.862
    2.077    2.625    2.715    2.715    2.998    4.527    4.527    5.176    5.176    5.657
    6.383    6.641    6.641    6.884    6.884    7.792    8.479   10.540   10.540   12.958
   12.958   13.454   13.733   14.613   15.611
            0.000000  0.000000  0.349578
  -66.680  -66.679  -31.087  -31.081  -30.992  -30.992  -30.913  -30.913  -20.841  -20.840
  -20.830  -20.830  -20.829  -20.829  -20.827  -20.827  -20.817  -20.816  -20.772  -20.772
  -20.769  -20.769  -10.272   -9.562   -9.130   -9.070   -8.231   -8.231    0.566    0.862
